Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Fugitive Emissions from Fuels,Carbon dioxide,Units,1.2e-08,1.2e-08,1.4e-08,1.2e-08,1.28e-08,1.39e-08,1.18e-08,5.66e-09,1.1e-08,1.05e-08,1.13e-08,1.28e-08,3.57e-09,4.58e-09,3.47e-09,3.76e-09,1.8e-09,2.74e-09,3.68e-09,3.35e-09,1.71e-09,2.07e-09,1.52e-09,1.49e-09,1.79e-09,1.75e-09,2e-09,2.06e-09,1.05e-09,1.24e-09,3.82e-09,3.2e-09,3.06e-09,4.37e-09,3.31e-09,2.04e-09,2.51e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Fugitive Emissions from Fuels,Greenhouse gas,Units,0.00186247,0.001897537,0.001950957,0.001953228,0.00193488,0.001933778,0.001932675,0.001977401,0.00190351,0.001912706,0.001888806,0.001998443,0.002112101,0.00217733,0.002298796,0.002436767,0.002597299,0.002742431,0.002864303,0.003064511,0.010342484,0.010856726,0.01142962,0.01199412,0.0126423,0.013206756,0.014361283,0.015520123,0.017054688,0.018715488,0.019638725,0.020528358,0.021502463,0.000948388,0.000965652,0.001025529,0.001031626,0.001039224,0.001044637,0.001059422,0.00107016,0.001104523,0.001132216,0.001086141,0.001117765,0.001148416,0.001474585,0.001365149,0.00138021,0.001417899,0.001462829,0.001514951,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Fugitive Emissions from Fuels,Methane,Units,0.001833189,0.001867698,0.001920277,0.001922499,0.001904443,0.00190336,0.001902261,0.001946243,0.001873547,0.001882606,0.001859095,0.001966986,0.002078799,0.002142993,0.00226239,0.002398161,0.002556103,0.002698898,0.002818847,0.003015856,0.010178149,0.010684216,0.011248008,0.011803542,0.012441422,0.012996906,0.014133086,0.015273514,0.016783832,0.018418342,0.019326924,0.020202305,0.021160776,0.000933415,0.000950442,0.001009382,0.001015389,0.001022854,0.001028181,0.001042736,0.001053283,0.001087329,0.001114735,0.001069453,0.001100891,0.001131492,0.001457175,0.001347586,0.001362507,0.001399826,0.001444755,0.001496877,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Fugitive Emissions from Fuels,Nitrous oxide,Units,2.93e-05,2.98e-05,3.07e-05,3.07e-05,3.04e-05,3.04e-05,3.04e-05,3.12e-05,3e-05,3.01e-05,2.97e-05,3.14e-05,3.33e-05,3.43e-05,3.64e-05,3.86e-05,4.12e-05,4.35e-05,4.55e-05,4.87e-05,0.000164333,0.000172507,0.000181611,0.000190577,0.000200877,0.000209848,0.000228195,0.000246607,0.000270856,0.000297145,0.000311797,0.00032605,0.000341684,1.5e-05,1.52e-05,1.61e-05,1.62e-05,1.64e-05,1.65e-05,1.67e-05,1.69e-05,1.72e-05,1.75e-05,1.67e-05,1.69e-05,1.69e-05,1.74e-05,1.76e-05,1.77e-05,1.81e-05,1.81e-05,1.81e-05,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Industrial Processes and Product Use,Carbon dioxide,Units,0.002047458,0.0020591,0.002241574,0.002286713,0.002318438,0.002145717,0.001730714,0.001790857,0.001511826,0.001750696,0.001653551,0.001642604,0.001302661,0.001234856,0.001263485,0.001255732,0.0010414,0.001255269,0.001382639,0.001454834,0.001152683,0.001225753,0.001204299,0.001235736,0.001276156,0.001321335,0.001385768,0.001358774,0.001379001,0.001433311,0.001749289,0.001851301,0.001987949,0.001481286,0.002107635,0.002388746,0.002485938,0.0028928,0.002560093,0.002678136,0.002879404,0.003461002,0.003221511,0.003601215,0.003706884,0.003356831,0.003261052,0.003469478,0.003587303,0.003636045,0.003621877,0.003609583,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Industrial Processes and Product Use,Greenhouse gas,Units,0.002048344,0.002059995,0.002242471,0.002287608,0.00231933,0.00214661,0.001731611,0.001791761,0.00151274,0.001751622,0.001654491,0.00164356,0.001303636,0.00123585,0.001264499,0.001256765,0.001042449,0.001256334,0.001383719,0.001455933,0.001153804,0.0012269,0.001205476,0.001236946,0.001277399,0.001322611,0.001387076,0.001360112,0.001380369,0.001434708,0.001750715,0.001852755,0.001989431,0.001482795,0.002109168,0.002390302,0.002487514,0.002894395,0.002561705,0.002679765,0.002881051,0.003462667,0.003223196,0.003602919,0.003708609,0.003358578,0.003262821,0.003471269,0.003589116,0.003637881,0.003623735,0.003611463,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Industrial Processes and Product Use,Nitrous oxide,Units,8.86e-07,8.95e-07,8.97e-07,8.95e-07,8.93e-07,8.93e-07,8.97e-07,9.04e-07,9.14e-07,9.26e-07,9.4e-07,9.56e-07,9.75e-07,9.94e-07,1.01e-06,1.03e-06,1.05e-06,1.06e-06,1.08e-06,1.1e-06,1.12e-06,1.15e-06,1.18e-06,1.21e-06,1.24e-06,1.28e-06,1.31e-06,1.34e-06,1.37e-06,1.4e-06,1.43e-06,1.45e-06,1.48e-06,1.51e-06,1.53e-06,1.56e-06,1.58e-06,1.59e-06,1.61e-06,1.63e-06,1.65e-06,1.67e-06,1.68e-06,1.7e-06,1.73e-06,1.75e-06,1.77e-06,1.79e-06,1.81e-06,1.84e-06,1.86e-06,1.88e-06,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","Land-use, land-use change and forestry",Carbon dioxide,Units,,,,,,,,,,,,,,,,,,,,,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals","Land-use, land-use change and forestry",Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Manufacturing Industries and Construction,Carbon dioxide,Units,0.071052903,0.071052903,0.069520168,0.069276732,0.079323849,0.082641946,0.056166631,0.051310988,0.051227926,0.064502764,0.061838354,0.052161722,0.016345568,0.016514134,0.016915249,0.019780647,0.007723558,0.015367762,0.015406763,0.015656101,0.005596952,0.006794359,0.006930052,0.006336683,0.007745662,0.007291263,0.009390866,0.009755015,0.009870851,0.009716905,0.029047749,0.031592864,0.03542444,0.037270787,0.040856669,0.068270643,0.077279713,0.097008299,0.089809002,0.083744962,0.106361703,0.132914183,0.108211254,0.098275013,0.115320007,0.1246315,0.117403368,0.139450668,0.152812124,0.15496814,0.153023494,0.165306562,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Manufacturing Industries and Construction,Greenhouse gas,Units,0.071354768,0.071356416,0.069822919,0.069576108,0.079656733,0.0829858,0.056410657,0.051540769,0.051458737,0.064775958,0.06210158,0.052395709,0.016463951,0.016631188,0.017023307,0.019897239,0.007817171,0.015489015,0.015531428,0.015779927,0.005677537,0.006882084,0.007016968,0.006420234,0.007839276,0.007386694,0.009496001,0.009866407,0.009982337,0.009812459,0.02922382,0.031802172,0.035655792,0.037498333,0.041095394,0.068614987,0.07765253,0.097453107,0.090244315,0.084164537,0.106858945,0.13350971,0.108733683,0.098776524,0.115880263,0.125227246,0.11798645,0.140099286,0.153522005,0.155693183,0.153741962,0.166066564,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Manufacturing Industries and Construction,Methane,Units,9.47e-05,9.53e-05,9.54e-05,9.42e-05,0.000104112,0.000107424,7.73e-05,7.32e-05,7.37e-05,8.61e-05,8.31e-05,7.48e-05,4.08e-05,4.02e-05,3.66e-05,3.9e-05,3.38e-05,4.21e-05,4.35e-05,4.31e-05,2.94e-05,3.18e-05,3.15e-05,3.04e-05,3.38e-05,3.46e-05,3.78e-05,4.01e-05,4.01e-05,3.4e-05,5.93e-05,7.13e-05,7.86e-05,7.65e-05,7.98e-05,0.000112178,0.000120446,0.000142039,0.000140599,0.00013641,0.000159508,0.000189398,0.000168763,0.00016371,0.000181167,0.00019206,0.000189211,0.000207891,0.000227555,0.000232753,0.000230807,0.000243102,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Manufacturing Industries and Construction,Nitrous oxide,Units,0.000207204,0.000208216,0.000207332,0.000205149,0.000228771,0.00023643,0.000166763,0.000156555,0.000157092,0.000187087,0.000180167,0.000159201,7.76e-05,7.69e-05,7.14e-05,7.76e-05,5.98e-05,7.92e-05,8.12e-05,8.08e-05,5.12e-05,5.59e-05,5.54e-05,5.32e-05,5.98e-05,6.08e-05,6.74e-05,7.13e-05,7.14e-05,6.15e-05,0.00011682,0.000138034,0.000152787,0.000151035,0.000158959,0.000232165,0.000252371,0.000302768,0.000294714,0.000283164,0.000337734,0.000406129,0.000353666,0.000337802,0.00037909,0.000403687,0.000393871,0.000440727,0.000482326,0.00049229,0.000487661,0.000516901,,,,,,,,,
Cabo Verde,CV,CPV,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Mineral Industry,Carbon dioxide,Units,1.35e-05,1.37e-05,1.37e-05,1.37e-05,1.36e-05,1.36e-05,1.37e-05,1.38e-05,1.39e-05,1.41e-05,1.43e-05,1.45e-05,1.48e-05,1.51e-05,1.54e-05,1.57e-05,1.6e-05,1.62e-05,1.64e-05,1.67e-05,1.71e-05,1.75e-05,1.79e-05,1.84e-05,1.89e-05,5.94e-05,7.55e-05,2.75e-05,2.21e-05,2.26e-05,2.32e-05,2.37e-05,2.42e-05,2.46e-05,2.5e-05,2.53e-05,2.56e-05,2.51e-05,2.42e-05,2.62e-05,2.83e-05,2.48e-05,3.92e-05,2.54e-05,3.92e-05,2.71e-05,4.17e-05,2.81e-05,2.92e-05,2.99e-05,2.81e-05,2.76e-05,,,,,,,,,
